date,Aparri..Cagayan.Wind.Speed.Dly..m.s.,Aparri..Cagayan.Temp.Dry.Min.Dly..degC.,Aparri..Cagayan.Temp.Dry.Max.Dly..degC.,Aparri..Cagayan.Prec.Sum.Dly..mm.,Aparri..Cagayan.RelHumidity.Dly....,BPI.Experiment.Station..Baguio.City.Wind.Speed..m.s.,BPI.Experiment.Station..Baguio.City.Temp.Dry.Max..degC.,BPI.Experiment.Station..Baguio.City.Temp.Dry.Min..degC.,BPI.Experiment.Station..Baguio.City.Prec.Sum.Dly08..mm.,BPI.Experiment.Station..Baguio.City.Rel.Humidity,MMSU.Batac..Ilocos.Norte.Wind.Speed..m.s.,MMSU.Batac..Ilocos.Norte.Temp.Dry.Min..degC.,MMSU.Batac..Ilocos.Norte.Temp.Dry.Max..degC.,MMSU.Batac..Ilocos.Norte.Prec.Sum.Dly08..mm.,MMSU.Batac..Ilocos.Norte.RelHumidity....,Cabanatuan..Nueva.Ecija.Wind.Speed.Dly..m.s.,Cabanatuan..Nueva.Ecija.Temp.Dry.Min.Dly..degC.,Cabanatuan..Nueva.Ecija.Temp.Dry.Max.Dly..degC.,Cabanatuan..Nueva.Ecija.Prec.Sum.Dly..mm.,Cabanatuan..Nueva.Ecija.RelHumidity.Dly....,Casiguran..Aurora.Wind.Speed.Dly..m.s.,Casiguran..Aurora.Temp.Dry.Min.Dly..degC.,Casiguran..Aurora.Temp.Dry.Max.Dly..degC.,Casiguran..Aurora.Prec.Sum.Dly..mm.,Casiguran..Aurora.RelHumidity.Dly....,ISU.Echague..Isabela.Wind.Speed..m.s.,ISU.Echague..Isabela.Temp.Dry.Min..degC.,ISU.Echague..Isabela.Temp.Dry.Max..degC.,ISU.Echague..Isabela.Prec.Sum.Dly08..mm.,ISU.Echague..Isabela.Rel.Humidity,CLSU.Mu√.oz..Nueva.Ecija.Wind.Speed..m.s.,CLSU.Mu√.oz..Nueva.Ecija.Temp.Dry.Min..degC.,CLSU.Mu√.oz..Nueva.Ecija.Temp.Dry.Max..degC.,CLSU.Mu√.oz..Nueva.Ecija.Prec.Sum.Dly08..mm.,CLSU.Mu√.oz..Nueva.Ecija.Rel.Humidity,Science.Garden.Quezon.City..Metro.Manila.Wind.Speed.Dly..m.s.,Science.Garden.Quezon.City..Metro.Manila.Temp.Dry.Min.Dly..degC.,Science.Garden.Quezon.City..Metro.Manila.Temp.Dry.Max.Dly..degC.,Science.Garden.Quezon.City..Metro.Manila.Prec.Sum.Dly..mm.,Science.Garden.Quezon.City..Metro.Manila.RelHumidity.Dly....,Sinait..Ilocos.Sur.Wind.Speed.Dly..m.s.,Sinait..Ilocos.Sur.Temp.Dry.Min.Dly..degC.,Sinait..Ilocos.Sur.Temp.Dry.Max.Dly..degC.,Sinait..Ilocos.Sur.Prec.Sum.Dly..mm.,Sinait..Ilocos.Sur.RelHumidity.Dly....,TCA.Camiling..Tarlac.Wind.Speed..m.s.,TCA.Camiling..Tarlac.Temp.Dry.Min..degC.,TCA.Camiling..Tarlac.Temp.Dry.Max..degC.,TCA.Camiling..Tarlac.Prec.Sum.Dly08..mm.,TCA.Camiling..Tarlac.Rel.Humidity,Tuguegarao.City..Cagayan.Wind.Speed.Dly..m.s.,Tuguegarao.City..Cagayan.Temp.Dry.Min.Dly..degC.,Tuguegarao.City..Cagayan.Temp.Dry.Max.Dly..degC.,Tuguegarao.City..Cagayan.Prec.Sum.Dly..mm.,Tuguegarao.City..Cagayan.RelHumidity.Dly....
9/13/2003,4,24.5,32.2,9,83,1,29.2,23.4,7.4,89.46014599,1,22.8,31.8,92.8,84,1,25,29.3,5,92.03,2,25,28.5,61.5,91.1,1,23.5,28,18.8,87.47022472,1,23.4,29.2,7.4,92.03,1,25.3,27.3,16.2,93,2,23.6,30.9,49.5,85.57,0,23.9,30.6,6.8,92.03,1,23.6,29.4,69.6,82
9/14/2003,2,22,31,0,86.6,4,33,23.6,0,81.26423358,3,17.5,34.1,0,79,1,22,36,0,82.76,2,21,31.6,0,91.1,1,20.3,30.8,0,83.48146067,4,23.6,33,0,82.76,1,22.5,34,0,76.03,1,23.2,32.6,0,79,2.52751537,22.61832359,34.13405308,0,82.76,1,19,32,0,72
9/15/2003,1,24,31.8,0,85,1,34.7,22.5,0,75.4409854,0,21.4,34.5,0,74,1,23,36.8,0,76.71,1,20.5,33.7,0,91.1,0,19.3,36.6,0,82.28483146,1,22.5,34.7,0,76.71,2,22.8,36,0,57.06,1,23.5,33,0,73.52,0,21.7,37.4,0,76.71,1,20.6,38,0,69
9/16/2003,3,24.5,32.3,0,85,1,31.5,22.1,0,77.72313869,0,18.7,31.6,0.4,73,1,22.5,34.6,0,73.57,2,20.2,32.4,0,91.1,1,18.8,31.8,0,84.67808989,1,22.1,31.5,0,73.57,2,21.5,34.5,0,61,2,22,31,0,84.01,2,22.1,34.2,0,73.57,1,17,33.5,0,75
9/17/2003,9,23.9599734,28.2,0,84.44,2,23.2,15,0,80.37142336,0,19.2,34.5,0,85,1,21,35,0,87.17,4,20.4,25.6,22.6,91.09,3,21.7,29.2,19.8,86.26758427,2,23.8,33.5,0,87.17,1,23.8,32,0,79.43,3,24.2,32.8,0,70.08,1.503073924,22.24213525,33.91153096,0,87.17,2,22,29,2.6,79
9/18/2003,4,24.9,31.5,0,75.26,1,26.8,11.4,0,74.63120438,0,20.8,35,0,71,1,24.2,38.3,0,77.03,2,22.2,27.8,20.8,91.07,1,23.4,34.7,3.2,82.66567416,1,23.8,32.2,0,77.03,1,24.6,33.1,3.8,69.67,2,25,33.8,0,71,0.990853201,23.77375918,34.8251312,0,77.03,1,23,33,0,70
9/19/2003,4,22,29,19,87.48,2,23.8,13.4,0,83.23175182,2,20.5,33.4,0,83.26,1,24,32,0,86.82,2,23,29.4,0,91.05,1,21.1,30.1,1.4,86.24353933,2,23.6,31.8,0,86.82,1,23.5,32.4,6,83.26,2,23.4,31,0,77.8,1.503073924,23.57558854,31.6048583,0,86.82,1,22,30.5,1.1,79
9/20/2003,6,24.9,29.5,0,89.47,2,23.8,13.5,0,70.35215328,1,18,34.8,0,83.57,3,23.4,32,0,76.92,2,22.2,29,8.2,91.01,2,22.2,29,4.834682081,85.82061798,2,22.8,30.5,0,76.92,1,21.2,31.5,0,83.57,2,24.8,35.3,0,60.41,2.460338881,22.87863248,30.93897136,0,76.92,1,18.5,29,0,78
9/21/2003,3,21,29,0,87.12,2,26.6,11.6,0,82.04251825,0,16.3,32.6,0,83,1,19.8,33.6,0,81.41,1,19.2,29.8,0,91.01,0,19.5,30.5,0,85.02286517,2,22.3,33,0,81.41,1,21.3,32.5,0,79.46,3,22.2,31,0,83,1.503073924,20.89944519,32.98533513,0,81.41,1,18,29,0,76
9/22/2003,7,22.6,24.8,18,92,2,26.7,21.8,3.9,71.22908479,8,22.2,31.2,0.4,59,1.386363636,21.7,27.4,6.6,79.30769231,5,21.8,26,101.8,91,3,21.6,24.2,14.5,92.59550562,2,21.8,26.7,3.9,79.30769231,0.801977171,23.2,25.37668161,59.5,79.30769231,8,22.2,31.2,0,59,0,22.6,28.5,3,79.30769231,1,21.2,25,25.4,95
9/23/2003,13,26,29,81,92,2,29.7,23.2,55.6,90.3821589,1,24.3,31.7,38.2,90,1.386363636,24.5,30.8,65,90.63461538,9,24,30.4,75.4,91,1,26,28.2,78,93.79213483,2,23.2,29.7,55.6,90.63461538,0.801977171,27.53497758,28.10224215,56.14798206,90.63461538,1,22.8,31.7,67.4,90,0,24.4,31.7,44,90.63461538,11,24.5,30.1,405,98
9/24/2003,3,25,31,0,84,2,31,23.3,0,79.67043796,1,21.3,31.5,0,81,1,24,32.3,0.6,78.66,1,23,29.2,46.8,91,1,23.2,29.5,17.3,85.41573034,2,23.3,31,0,78.66,1,24,31.3,0.8,84,2,23.5,32,0,81.2,2,24.1,34.5,0,78.66,1,23.5,29.3,0,77
9/25/2003,10,21.8,24.2,6.6,92,3,29.3,22.8,0,65.66851488,2,21.4,26.8,0,50,2.693181818,23.6,30.3,0.01,76.01923077,5,20,24.7,43,91,4,21.2,24.5,6,91.3988764,3,22.8,29.3,0,76.01923077,2.400988585,23.9,27.43363229,30,76.01923077,2,21.4,26.8,0,50,2,23.5,31.8,0,76.01923077,2,21,25.2,1.8,92
9/26/2003,2,24.8,28.3,54.5,90,6,27.7,23.2,58,90.3821589,7,25.7,30.1,0,90,5.386363636,24,26.8,54.4,90.63461538,3,25,30,42.2,91,4,24.5,29.6,18.7,92.99438202,6,23.2,27.7,58,90.63461538,4.801977171,25.64394619,25.74618834,32.94439462,90.63461538,7,23.5,30.1,0,90,4,24.3,27.9,3.5,90.63461538,0,23.7,26.5,30.3,96
9/27/2003,3,26,31.4,7,79,2,32.5,24.4,0,87.18248175,1,24.7,32,8.7,92,1,25,33.5,15,84,1,24.6,33.4,41,91,1,24.5,33.6,2.8,85.81460674,2,24.4,32.5,0,84,2,25,33,40.8,83,1,24.7,32,0,92,0,24.5,33.2,17,84,1,25,34.3,0.01,78
9/28/2003,2,26.2,31,4.5,77,2,31.8,24.7,3.7,85.39781022,2,25.1,32.1,8,86,1,25.6,32.8,3,85,2,25.4,34.6,32.9,91,1,25.3,34.5,0.7,86.21348315,2,24.7,31.8,3.7,85,2,25.8,33.6,1.8,77,2,25.1,32.1,21.6,86,2,25.5,33,0,85,1,25.2,33,2.4,79
9/29/2003,2,24.5,28,17,92,1,33.3,23.8,0,78.02533689,1,22,33,0,70,0.693181818,24.7,33.9,0.4,83.32692308,3,22,31,32.7,91,1,23,28.4,9.7,90.6011236,1,23.8,33.3,0,83.32692308,0.400988585,24.5,29.93766816,20,83.32692308,1,22,33,0,70,0,24.5,33.6,7.6,83.32692308,1,21.5,29.8,0.3,90
9/30/2003,4,24.5,31,0,84.49,3,33.3,25,0,85.62051095,0,24,32.5,0,88,1,24.3,33.2,0,90.8,3,23.6,30.4,25.8,91,1,24,30,6.5,89.40449438,3,25,33.3,0,90.8,1,25.3,33.9,6,81.43,1,24.4,32.5,0,77.78,2,25.2,34.2,15.8,90.8,1,22.5,32.5,41.7,87
10/1/2003,4,26.8,32.2,11.91002157,89,1,32.3,23.4,14.8,90.3821589,1,26.2,33.1,0,90,0.693181818,25,33.5,3,90.63461538,3,24.8,34.4,23.7,91,1,24.2,34,12.5,86.21348315,1,23.4,32.3,14.8,90.63461538,0.400988585,28.83587444,30.21210762,1.735426009,90.63461538,1,25.4,33.1,0,90,0,25.7,34.1,0,90.63461538,2,23.5,33.6,21.2,79
10/2/2003,3,26.6,33.4,0.4,67,2,32.4,24.5,2.1,92.8535233,1,25.6,33.4,0,94,2.306818182,25,33.5,0.6,92.09615385,2,25,32.8,22.8,91,1,25.8,34.5,1.1,83.42134831,2,24.5,32.4,2.1,92.09615385,2.599011415,29.6367713,30.54932735,0.6,92.09615385,1,26.3,33.4,0,94,3,26.5,36,0.6,92.09615385,1,25,36.2,0.3,72
10/3/2003,7,21.5,26.5,4.5,90,3,28,20.7,0,61.97810219,0,18.5,30.4,0,68,3,22.4,24.5,0,58,3,19.8,26,22.4,91,2,19.5,25.5,5.1,88.20786517,3,20.7,28,0,58,1,21,30.5,0,72,0,18.5,30.4,0,68,3,21.2,31.9,0,58,0,19.6,21,1.6,84
10/4/2003,4.58565538,24.79677048,29.33067037,0,86.00297425,3,30.8,23.4,0,88.5286356,1,19.6,31,0,87,2.079545455,24,33,0,89.53846154,4,23.4,31,19.2,91,1,23,28.3,11,89.40449438,3,23.4,30.8,0,89.53846154,1.202965756,27.79372197,29.24843049,0,89.53846154,1,21.9,31,0,87,0,24.1,33,0,89.53846154,1,23.5,30,20,87
10/5/2003,5,25,33,0,88.05,4,27.4,17,0.8,68.35751825,4,23.2,35.4,0,70,2,26.5,37.4,0,65,2,24.5,31.2,19,91,3,23.4,36.2,0,81.02808989,4,25.6,35.4,0,65,1,25.5,34,6,76.21,2,23,35.7,41,73.44,3.006147848,25.79661119,36.03346829,0,65,1,21.4,37.6,0,66
10/6/2003,8,26.5,28.4,0.01,74,1,26.7,22.3,3,90.3821589,1,23.4,30.7,0,90,0.693181818,23.5,29.2,2.4,90.63461538,2,23.4,29.4,18,91,1,22.2,28.1,10.2,89.40449438,1,22.3,26.7,3,90.63461538,0.400988585,24.5,26.54439462,0.8,90.63461538,1,23.4,30.7,0,90,0,22.9,28.4,0.2,90.63461538,1,21.2,29.5,0,87
10/7/2003,3,24,32,0,83,2,31,23.8,0,81.13868613,1,22.5,32.5,0,98,1,24.5,35,0,70,2,23,30.6,17,91,0,23.7,32.1,0.3,85.01685393,2,23.8,31,0,70,2,23.1,33.3,0.01,67,1,22.5,32.5,0,98,3,25.3,37.3,0,70,1,23.4,32.5,0.01,76
10/8/2003,6,26,31.5,0.01,85.89,2,26.6,16.4,0,68.54058394,3,24,36,0,58,2,26,38,0,67.92,4,23.8,31.2,11.6,91,2,24.7,33.9,0.2,84.21910112,2,26.3,34.4,0,67.92,1,25.8,33.5,0.4,80.58,3,28.6,36,0,69.48,1.981706403,25.91584945,35.80842705,0,67.92,1,21,37.4,26,74
10/9/2003,2,25.5,32.8,29,83.17867473,1,34.3,23.1,2.7,86.6751123,1,25.6,33.2,0.1,84,1.306818182,22.5,34.6,24.8,88.44230769,1,24.8,31.8,10.3,91,1,24.6,33.1,0.8,86.61235955,1,23.1,34.3,2.7,88.44230769,1.599011415,27.85336323,30.04753363,16.032287,88.44230769,1,25.3,33.2,0.6,84,2,23.8,35.2,4,88.44230769,1,24,33,11.1,80
10/10/2003,3,27.6,32.4951064,0,69,5,34.4,24.9,0,91.6178411,1,25,34.6,0,92,3.465909091,26,35.5,0.01,91.36538462,1,23.4,31.5,8.5,91,2,23.5,33.6,0.5,83.02247191,5,24.9,34.4,0,91.36538462,2.004942927,30.6367713,31.45336323,0.005784753,91.36538462,1,25.8,34.6,0,92,0,25.9,37,0,91.36538462,1,25,33.5,0,71
10/11/2003,3,26,32.2,6.5,84,1,32.6,24,0,89.69576642,2,23.4,30.3,0.2,84,1,25,33.5,0.01,91.47,2,18.4,32.2,5.6,91,1,23.6,33.2,31.3,85.01685393,1,24,32.6,0,91.47,1,24.3,32.3,0,89.93,2,24.5,31.5,0,87.01,0,24.1,32.6,23.4,91.47,1,20.6,34.5,0,76
10/12/2003,8,23.73682752,29,145,88.85,1,19.6,17,48.3,95.18339416,0,22.4,33.2,188.4,92,2,23,29.9,5.7,95.8,4,23.2,32.4,5,91,1,24.6,29.8,0,86.21348315,1,24.6,28.4,14.3,95.8,2,25,29,6.8,93.56,3,23.8,27.6,68,94.25,1.46948568,23.60917679,28.85817964,10.05296146,95.8,2,21.6,33,10,79
10/13/2003,2,26.6,33,0,78,3,29,23.4,0,86.6751123,1,25.2,31.5,0,84,2.079545455,24.5,30,0.8,88.44230769,3,25,31.4,4,91,2,23.7,33.5,0,85.81460674,3,23.4,29,0,88.44230769,1.202965756,26.35470852,27.55515695,0.884304933,88.44230769,1,24.6,31.5,0,84,0,24.2,28.9,1,88.44230769,1,25.2,33.5,0,78
10/14/2003,2,24,32,0,83,1,31.5,23,0,83.99459854,0,20.3,31.7,0,69,1,21.3,35,0.01,90.28,2,21.6,30.6,3.8,91,1,20.3,35,0,83.42134831,1,23,31.5,0,90.28,1,21.6,34.8,0,78.07,1,23.4,32.5,0,74.48,2,22,35.8,0,90.28,1,19.8,37,0,72
10/15/2003,4.58565538,24.3504787,28.73360697,2.1,86.4890295,2,32.1,24,0.6,79.26101909,2,24.6,30.2,0,72,1.386363636,24.4,33.4,0.01,84.05769231,4,24,30.6,3.7,91,4,22.9,27.3,4.2,91.3988764,2,24,32.1,0.6,84.05769231,0.801977171,28.02511211,29.64843049,0.005784753,84.05769231,2,23,30.2,0,72,0,24.5,33,0,84.05769231,2,22.7,29,9,92
10/16/2003,4,25.6,30.8,1.8,84,1,31.6,22.1,17.6,85.43943009,1,23.4,31.2,0,82,0.693181818,23.5,30,0.5,87.71153846,1,23.4,31.5,3.5,91,1,22.9,32.6,0,87.41011236,1,22.1,31.6,17.6,87.71153846,0.400988585,27.79955157,27.47085202,7.876681614,87.71153846,1,24.1,31.2,0.2,82,0,24,33.7,18,87.71153846,1,23.7,32,0,82
10/17/2003,3.281200657,24.40626518,29.74861475,0.5,85.66273558,3,33.1,23.6,1.4,91.34704747,3,21.2,33.7,0,91.56170992,2.079545455,23.3,33.4,1,91.20524016,2,22.8,30,3.5,91,0,22,29,1.1,91.22405283,3,23.6,33.1,1.4,91.20524016,1.202965756,27.9367713,29.22690583,0.578475336,91.20524016,3,23.1,33.7,0,91.56170992,0,23.5,34.3,0,91.20524016,0.920451703,22.8,30,0.8,91.56170992
10/18/2003,1,21.4,24.8,0.3,89,4,28,21.2,0,72.46476699,0,19.8,28.4,0,61,3.386363636,21,32.3,0,80.03846154,1,20.9,27.2,3,91,1,18.5,25.6,0.2,88.60674157,4,21.2,28,0,80.03846154,2.801977171,25.55246637,27.11524664,0,80.03846154,0,19.8,28.4,0,61,2,20,31.8,0,80.03846154,1,19.8,26.8,0,85
10/19/2003,4.58565538,22.67688456,27.06182945,55.5,87.8499842,4,28.5,24.4,0,85.39215328,1,21.3,28.5,5.2,88,1,23.6,31.7,0.01,85.42,4,18,32,2.8,91,4,20.9,24.5,0.7,91.3988764,4,24.4,28.5,0,85.42,1,22.8,30.5,0.01,78.4,2,21.6,27.2,1.1,85.35,0,24,30,0,85.42,2,19.7,28.3,37.4,92
10/20/2003,3,26.6,32.6,0,84,0,32.1,24.2,44.4,90.72620438,1,24.3,32,0,89,1,25.7,33.5,10.8,95.85,1,22,30.5,2.6,91,1,24.1,32.5,20,84.61797753,0,24.2,32.1,44.4,95.85,1,25.5,31.6,3.5,89.26,2,24,31.7,0,82.97,0,24.4,29,31.4,95.85,1,22.5,31.5,0,75
10/21/2003,3,24.79677048,32.1965747,0,75,2,31.7,24.2,0,81.11454239,0,22.4,33.3,0,75,1.386363636,23.5,35,0,85.15384615,1,22.4,29.2,2.5,91,1,21.5,33.1,0,79.03370787,2,24.2,31.7,0,85.15384615,0.801977171,28.7690583,30.2367713,0,85.15384615,0,24,33.3,0,75,0,23.7,36,0,85.15384615,2,23.5,38,0,61
10/22/2003,2,23,33,0,85.77,2,32.2,22.7,0,78.25430657,0,18.5,33.2,0,85,1,22.5,35.5,0,81.58,2,22,30.2,2.4,91,3,19.6,33.2,0,81.02808989,2,22.7,32.2,0,81.58,1,21.7,33,0,69.15,1,21.5,30.8,0,73.22,1.503073924,22.39664118,33.48496026,0,81.58,1,19.3,35.1,0,66
10/23/2003,4,23.7,31,0,86.77,2,31.8,24.2,0,81.49956204,0,19.8,34,0,82,1,23,34,0,79.24,2,21.2,30.4,2.4,91,0,20.6,31.6,0,83.82022472,2,24.2,31.8,0,79.24,1,23,31,0.01,85.14,1,23.8,32.2,0,84.92,1.503073924,23.4042885,32.56212326,0,79.24,1,18,33,0,73
10/24/2003,2,21.5,28.5,10,90.42,1,25.4,12.8,0,75.38058394,0,20.1,33.8,0,77,1,23.5,34.9,0,76.94,4,23.4,30.8,2.2,91,0,22.2,27.5,2.7,87.41011236,1,23.2,32,0,76.94,2,23.5,32.3,0,81.91,2,23,32.8,0,73.02,0.990853201,23.13138402,33.09533663,0,76.94,1,19,30.6,13.8,82
10/25/2003,2,26,32.6,0,80,2,32.6,23.5,8.7,80.77372263,1,23.9,32.5,0,88,1,25,34.5,0,76,1,23.5,32.4,1.4,91,1,24.3,32.7,0,86.21348315,2,23.5,32.6,8.7,76,1,23.6,32.8,16.4,82,1,23.9,32.5,0,88,2,24.6,34.7,8,76,0,22.9,31.5,1.2,79
10/26/2003,2,25.5,32.4,0,85,1,28.9,24,8.9,92.97978102,2,25,28.5,0,91,1,24,29.8,0.8,95.12,1,19.6,31,1.4,91,1,24.5,32.3,3.4,87.01123596,1,24,28.9,8.9,95.12,2,25.1,27.6,49.8,98.9,2,23,31,4.8,89.74,1,24.9,32.3,24,95.12,0,22,32.5,50.9,81
10/27/2003,1,21,32.8,0,84.4,2,32.6,23.4,0,83.68412409,0,20,30.8,0,80,1,24,35,0,85.16,1,23,31.4,1.2,91,1,24,34.6,0.2,83.42134831,2,23.4,32.6,0,85.16,1,23.2,32.8,0,74.64,2,20.4,30,0,81.45,1.503073924,23.4731444,33.45053231,0,85.16,1,21.3,32,0,72
10/28/2003,3,22.4,30,0,78,3,30.3,20.7,0,85.43943009,0,18.3,30,0,82,2.693181818,21.9,32.8,0,87.71153846,1,21.5,28,1.2,91,2,22.4,31,2.1,85.01685393,3,20.7,30.3,0,87.71153846,2.400988585,26.74753363,28.87982063,0,87.71153846,0,18.3,30,0,82,2,23.5,33.4,0,87.71153846,1,22,32,0,76
10/29/2003,4,20.4,28.5,1,80.04,4,23.8,14.4,0,78.86770073,0,17.8,32.8,0.8,92,1,20.5,33.2,0,79.54,3,22,26.4,1,91,1,20.2,29.2,0,86.61235955,4,23,31.6,0,79.54,1,22.2,31.5,0,76.08,2,22.5,30.4,0,77.85,2.52751537,21.59304244,32.07677313,0,79.54,1,16,28.5,0,80
10/30/2003,2,23,28,0,87.94,2,33.2,23.8,0,83.71518248,0,21.2,30.4,0,81,1,23.5,33.3,0,87.2,3,21.8,30,1,91,2,22.5,29.2,25.9,88.20786517,2,23.8,33.2,0,87.2,1,24.8,33.4,9,78.83,2,24.2,30.4,0,78.44,0,24.3,31.7,8.4,87.2,1,19.5,31,0,84
10/31/2003,3,23.5,30,0,87.48,2,23.4,14.6,0,83.78043796,2,20.3,33.2,0,88.12,1,23.5,34,0,88.22,1,20.6,29,1,91,0,18.6,28.3,0,86.61235955,2,23.4,33.7,0,88.22,1,22.2,31.5,2.4,88.12,2,23.8,30.7,0,77.06,1.503073924,23.23382816,33.53534263,0,88.22,1,17,28.5,0,80
11/1/2003,2,25.6,31.2,0.01,84.48119704,2,31.4,23.1,0,86.6751123,2,23.7,31,0,84,2,24.4,32,6,88.44230769,23,24.4,31.2,0.8,91,0,24.2,31.5,1.3,85.81460674,2,23.1,31.4,0,88.44230769,2,27.81434978,28.62780269,6.337219731,88.44230769,2,23,31,0,84,2,24,32.5,6.8,88.44230769,0,23.7,32,0,78
11/2/2003,0,24.4,30,4.6,83,2,30.6,22.4,0,81.11454239,0,25.4,32.7,0,75,1.386363636,24.2,31,0.01,85.15384615,1,24.2,31.2,0.5,91,1,23.4,34,33.6,88.20786517,2,22.4,30.6,0,85.15384615,0.801977171,27.06636771,28.04932735,0.005784753,85.15384615,0,24.5,32.7,0,75,0,24,31,0,85.15384615,0,23.5,31,0,84
11/3/2003,1,24.4,27,1.9,93,4,32,23.3,0,84.20374789,0,21.4,32.4,0,80,3.386363636,22.6,34,0,86.98076923,2,23.2,28,0.2,91,1,21.2,29.3,0,87.41011236,4,23.3,32,0,86.98076923,2.801977171,23,29.3632287,0.9,86.98076923,0,21.4,32.4,0,80,2,23,34.3,0,86.98076923,1,22.8,30,0.01,82
11/4/2003,1,26.2,31.2,0,82,1,27.7,23.4,0.5,86.6751123,0,23.6,31,3.5,84,1.306818182,23.7,27.6,8,88.44230769,2,25.5,32,0,91,1,24.7,33.1,0,87.01123596,1,23.4,27.7,0.5,88.44230769,1.599011415,25.38609865,26.46188341,4.796412556,88.44230769,0,23,31,9.8,84,2,24.9,27.7,0.4,88.44230769,1,25.2,32.5,1.1,81
11/5/2003,2,24,30.2,0,86.26,1,33.8,23.7,39.4,83.91543796,2,23.2,31,0,80,1,24,34,2.2,87.81,2,24,30,0,91,0,23.4,31.6,7,85.81460674,1,23.7,33.8,39.4,87.81,1,24,32.6,8.2,86.18,1,23.8,31,0,78.02,2,24.5,32,0.2,87.81,1,21.4,33,0,78
11/6/2003,1,24,33,0,86.56,4,20.8,17.4,3.8,87.01240876,3,23.2,32.2,11.6,94,1,23,34.3,0.01,88.54,1,23.8,32,0,91,1,22.5,33.2,0,87.80898876,4,23.7,31.5,0.4,88.54,2,24.5,32.2,0.01,82.79,1,22,30.8,0.6,84.7,2.52751537,23.14817814,32.55204678,0.209674614,88.54,1,22.1,33.5,0,83
11/7/2003,2,24.5,33,0,83.01585945,1,35.5,25.7,0.6,83.58178832,1,22.8,33.6,0,80,1,27,37.9,0,88.63,2,23.4,34,0,91,1,24.6,34.3,4.5,84.35073034,1,25.7,35.5,0.6,88.63,1,26.6,37,0,61.57,1,24.8,33.6,0,75.94,4,29.6,37.7,4,88.63,1,24,37,0,74.33
11/8/2003,2,22,31.5,0,85.33,3,30.2,22.2,0,89.21423358,0,23.2,32.5,0,81,1,22.5,32,0,91.8,1,23,29,0,91,1,23,29,0,88.60674157,3,22.2,30.2,0,91.8,1,22.4,31.5,0,76.68,1,23.7,32.5,0,85.3,2.015294647,22.14053081,30.78530514,0,91.8,1,18.8,32,0,85
11/9/2003,2,24.5,33,0,83.17,1,26,14.6,0,79.91317518,0,19.5,35.2,0,80,1,24.5,36.2,0,79.4,2,22.8,33.4,0,91,0,23,33,0,82.2247191,1,24.5,35.3,0,79.4,1,24.8,34,0,77.83,1,23,33.8,0,80.69,0.990853201,24.27590343,35.40788724,0,79.4,2,17.8,35.4,0,69
11/10/2003,2,24.5,32.5,0,88,2,36,23.8,0,75.01094891,1,22.2,33.5,0,72,1,23.8,37,4.4,77,1,22.6,30.9,0,91,1,24,36.4,2.6,85.41573034,2,23.8,36,0,77,1,24.2,33,8.6,76,1,22.2,33.5,0,72,2,24.4,37.1,4.9,77,1,24.4,35.2,0,77
11/11/2003,3,20,30.8,0,84.95,5,23,10,0,80.08058394,3,16,32.5,0,84,1,20.5,33.5,0,80.55,2,21.6,28,0,91,1,19.5,27.4,0,87.80898876,5,22.2,31,0,80.55,1,19.6,30.2,0,76.07,2,22.6,30.8,0,79.37,3.039736092,21.18326586,31.91303044,0,80.55,1,18,30.4,0,83
11/12/2003,3.281200657,23.68104105,31.83833666,0,83.9615422,2,33,21.9,0,83.5859068,1,24.8,31.5,0,79,1.386363636,20.8,33.5,0,86.61538462,2,21,31.2,0,91,1,17.9,32.5,0,86.21348315,2,21.9,33,0,86.61538462,0.801977171,26.36412556,28.6103139,0,86.61538462,1,23.5,31.5,0,79,0,21.9,34,0,86.61538462,1,21.5,32.2,0,79
11/13/2003,2,20,25,0,87.35,3,22,10.4,0,73.40890511,0,12.5,32.5,0,84,2,20,31.6,0,76.48,3,20.6,27.4,0,91,1,18.4,24.5,0,88.60674157,3,20.6,30.2,0,76.48,2,20,29.2,0,74.08,2,20.5,30,0,68.76,2.493927126,20.12439646,30.59385215,0,76.48,1,15,28,0,85
11/14/2003,5,22.5,31.5,0,84.76,3,25.8,14,0,78.66791971,2,21.5,33.5,0,84,1,22,33.8,0,77.2,1,20.4,29.4,0,91,2,20.3,33.7,0,84.21910112,3,22.8,32,0,77.2,3,22.3,34.8,0,64.19,2,25,33,0,80.89,2.015294647,22.20854701,32.56884091,0,77.2,2,18,32.6,0,74
11/15/2003,2,20,26.1,0,86.58,3,30.3,21.7,0,68.00474453,0,17.2,29,0,91,1,21,34.5,0,68.14,2,20.2,27.4,0,91,1,18.4,27.6,0,87.01123596,3,21.7,30.3,0,68.14,1,20,30.4,0,78.25,2,21,29,0,67.8,1,19.7,31.7,0,68.14,0,16.9,29,0,81
11/16/2003,3,17,26,0,90.19,3,22,13.6,0,71.30288321,3,18.5,32.3,0.8,65,2,20,33.3,0,75.46,5,19.8,26.8,0,91,1,18.5,24.3,0,89.00561798,3,22.7,29.2,0,75.46,1,22.2,29.5,0,70.48,2,22.7,31.1,0,65.01,2.493927126,21.20005998,30.89530664,0,75.46,1,15,27.4,0,86
